Time,Temp,DSC
1091.00,299.48,1.34
1092.00,299.48,1.34
1093.00,299.48,1.34
1094.00,299.48,1.34
1095.00,299.48,1.34
1096.00,299.48,1.35
1097.00,299.48,1.35
1098.00,299.48,1.35
1099.00,299.48,1.35
1100.00,299.48,1.35
1101.00,299.48,1.35
1102.00,299.48,1.35
1103.00,299.48,1.35
1104.00,299.48,1.35
1105.00,299.48,1.36
1106.00,299.48,1.36
1107.00,299.48,1.36
1108.00,299.48,1.36
1109.00,299.47,1.36
1110.00,299.48,1.36
1111.00,299.47,1.36
1112.00,299.47,1.36
1113.00,299.47,1.36
1114.00,299.47,1.36
1115.00,299.47,1.36
1116.00,299.47,1.36
1117.00,299.46,1.36
1118.00,299.43,1.37
1119.00,299.36,1.38
1120.00,299.26,1.42
1121.00,299.11,1.49
1122.00,298.94,1.59
1123.00,298.73,1.72
1124.00,298.49,1.87
1125.00,298.24,2.02
1126.00,297.96,2.18
1127.00,297.67,2.34
1128.00,297.36,2.48
1129.00,297.04,2.61
1130.00,296.72,2.72
1131.00,296.40,2.81
1132.00,296.07,2.89
1133.00,295.74,2.96
1134.00,295.40,3.01
1135.00,295.07,3.05
1136.00,294.73,3.07
1137.00,294.39,3.09
1138.00,294.06,3.10
1139.00,293.72,3.11
1140.00,293.38,3.11
1141.00,293.05,3.11
1142.00,292.71,3.10
1143.00,292.38,3.09
1144.00,292.04,3.08
1145.00,291.71,3.07
1146.00,291.37,3.06
1147.00,291.03,3.05
1148.00,290.70,3.04
1149.00,290.36,3.02
1150.00,290.03,3.01
1151.00,289.69,2.99
1152.00,289.35,2.98
1153.00,289.02,2.97
1154.00,288.68,2.95
1155.00,288.35,2.94
1156.00,288.01,2.92
1157.00,287.68,2.91
1158.00,287.35,2.89
1159.00,287.01,2.88
1160.00,286.67,2.87
1161.00,286.34,2.86
1162.00,286.00,2.84
1163.00,285.67,2.83
1164.00,285.33,2.82
1165.00,285.00,2.81
1166.00,284.66,2.80
1167.00,284.33,2.78
1168.00,283.99,2.77
1169.00,283.66,2.76
1170.00,283.32,2.75
1171.00,282.99,2.73
1172.00,282.65,2.72
1173.00,282.32,2.71
1174.00,281.98,2.70
1175.00,281.64,2.69
1176.00,281.31,2.67
1177.00,280.97,2.66
1178.00,280.64,2.65
1179.00,280.31,2.64
1180.00,279.97,2.63
1181.00,279.63,2.62
1182.00,279.29,2.61
1183.00,278.96,2.60
1184.00,278.62,2.59
1185.00,278.28,2.58
1186.00,277.95,2.57
1187.00,277.61,2.56
1188.00,277.28,2.54
1189.00,276.94,2.53
1190.00,276.61,2.52
1191.00,276.27,2.51
1192.00,275.93,2.50
1193.00,275.60,2.49
1194.00,275.26,2.48
1195.00,274.92,2.47
1196.00,274.59,2.46
1197.00,274.25,2.45
1198.00,273.92,2.44
1199.00,273.58,2.43
1200.00,273.25,2.42
1201.00,272.91,2.41
1202.00,272.58,2.40
1203.00,272.25,2.39
1204.00,271.91,2.38
1205.00,271.57,2.37
1206.00,271.24,2.37
1207.00,270.90,2.36
1208.00,270.57,2.35
1209.00,270.24,2.34
1210.00,269.90,2.33
1211.00,269.56,2.33
1212.00,269.23,2.32
1213.00,268.89,2.31
1214.00,268.55,2.30
1215.00,268.21,2.30
1216.00,267.88,2.29
1217.00,267.54,2.28
1218.00,267.21,2.27
1219.00,266.88,2.26
1220.00,266.54,2.26
1221.00,266.21,2.25
1222.00,265.87,2.24
1223.00,265.54,2.24
1224.00,265.20,2.23
1225.00,264.86,2.22
1226.00,264.53,2.22
1227.00,264.19,2.21
1228.00,263.86,2.21
1229.00,263.52,2.20
1230.00,263.19,2.19
1231.00,262.85,2.19
1232.00,262.51,2.18
1233.00,262.18,2.17
1234.00,261.84,2.17
1235.00,261.51,2.16
1236.00,261.17,2.16
1237.00,260.84,2.15
1238.00,260.50,2.15
1239.00,260.17,2.14
1240.00,259.83,2.14
1241.00,259.50,2.13
1242.00,259.16,2.13
1243.00,258.82,2.12
1244.00,258.49,2.12
1245.00,258.15,2.11
1246.00,257.82,2.11
1247.00,257.48,2.10
1248.00,257.15,2.10
1249.00,256.81,2.09
1250.00,256.48,2.08
1251.00,256.14,2.08
1252.00,255.81,2.08
1253.00,255.47,2.07
1254.00,255.14,2.07
1255.00,254.80,2.06
1256.00,254.47,2.06
1257.00,254.13,2.06
1258.00,253.80,2.05
1259.00,253.46,2.05
1260.00,253.13,2.05
1261.00,252.79,2.05
1262.00,252.45,2.04
1263.00,252.12,2.04
1264.00,251.79,2.04
1265.00,251.45,2.03
1266.00,251.12,2.03
1267.00,250.78,2.03
1268.00,250.45,2.02
1269.00,250.11,2.02
1270.00,249.78,2.02
1271.00,249.44,2.02
1272.00,249.11,2.01
1273.00,248.77,2.01
1274.00,248.43,2.01
1275.00,248.10,2.01
1276.00,247.77,2.00
1277.00,247.43,2.00
1278.00,247.10,2.00
1279.00,246.76,2.00
1280.00,246.43,1.99
1281.00,246.09,1.99
1282.00,245.76,1.99
1283.00,245.42,1.99
1284.00,245.09,1.99
1285.00,244.75,1.98
1286.00,244.42,1.98
1287.00,244.08,1.98
1288.00,243.75,1.98
1289.00,243.41,1.98
1290.00,243.08,1.98
1291.00,242.74,1.98
1292.00,242.41,1.98
1293.00,242.08,1.97
1294.00,241.74,1.97
1295.00,241.40,1.97
1296.00,241.07,1.97
1297.00,240.73,1.97
1298.00,240.40,1.97
1299.00,240.06,1.97
1300.00,239.73,1.97
1301.00,239.39,1.97
1302.00,239.06,1.97
1303.00,238.72,1.97
1304.00,238.39,1.97
1305.00,238.05,1.96
1306.00,237.72,1.96
1307.00,237.38,1.96
1308.00,237.05,1.96
1309.00,236.71,1.96
1310.00,236.38,1.96
1311.00,236.04,1.96
1312.00,235.71,1.96
1313.00,235.37,1.96
1314.00,235.04,1.96
1315.00,234.70,1.96
1316.00,234.37,1.96
1317.00,234.04,1.96
1318.00,233.70,1.96
1319.00,233.37,1.96
1320.00,233.03,1.96
1321.00,232.69,1.96
1322.00,232.36,1.96
1323.00,232.02,1.96
1324.00,231.69,1.96
1325.00,231.36,1.96
1326.00,231.02,1.96
1327.00,230.68,1.96
1328.00,230.35,1.96
1329.00,230.02,1.96
1330.00,229.68,1.96
1331.00,229.35,1.96
1332.00,229.01,1.96
1333.00,228.67,1.96
1334.00,228.34,1.96
1335.00,228.00,1.96
1336.00,227.67,1.96
1337.00,227.34,1.96
1338.00,227.00,1.96
1339.00,226.67,1.96
1340.00,226.33,1.96
1341.00,226.00,1.96
1342.00,225.67,1.96
1343.00,225.36,1.96
1344.00,225.08,1.95
1345.00,224.84,1.92
1346.00,224.64,1.86
1347.00,224.47,1.77
1348.00,224.33,1.65
1349.00,224.21,1.51
1350.00,224.12,1.35
1351.00,224.05,1.20
1352.00,224.00,1.05
1353.00,223.95,0.91
1354.00,223.92,0.78
1355.00,223.89,0.66
1356.00,223.87,0.56
1357.00,223.85,0.46
1358.00,223.84,0.39
1359.00,223.83,0.32
1360.00,223.82,0.26
1361.00,223.82,0.22
1362.00,223.81,0.18
1363.00,223.81,0.15
1364.00,223.81,0.12
1365.00,223.81,0.10
1366.00,223.80,0.08
1367.00,223.80,0.06
1368.00,223.80,0.05
1369.00,223.80,0.04
1370.00,223.80,0.04
1371.00,223.79,0.03
1372.00,223.79,0.03
1373.00,223.79,0.02
1374.00,223.79,0.02
1375.00,223.79,0.02
1376.00,223.79,0.01
1377.00,223.79,0.01
1378.00,223.79,0.01
1379.00,223.78,0.01
1380.00,223.78,0.01
1381.00,223.78,0.01
1382.00,223.78,0.01
1383.00,223.78,0.01
1384.00,223.78,0.01
1385.00,223.78,0.00
1386.00,223.78,0.00
1387.00,223.78,0.00
1388.00,223.78,0.00
1389.00,223.78,0.00
1390.00,223.78,0.00
1391.00,223.78,0.00
1392.00,223.78,0.00
1393.00,223.78,0.00
1394.00,223.78,0.00
1395.00,223.78,0.00
1396.00,223.78,0.00
1397.00,223.78,0.00
1398.00,223.78,0.00
1399.00,223.78,0.00
1400.00,223.78,0.00
1401.00,223.78,0.00
1402.00,223.78,0.00
1403.00,223.78,0.00
1404.00,223.78,0.00
1405.00,223.78,0.01
1406.00,223.78,0.01
1407.00,223.78,0.01
1408.00,223.78,0.01
1409.00,223.78,0.01
1410.00,223.78,0.01
1411.00,223.78,0.01
1412.00,223.78,0.01
1413.00,223.78,0.01
1414.00,223.78,0.01
1415.00,223.78,0.01
1416.00,223.78,0.01
1417.00,223.78,0.01
1418.00,223.78,0.02
1419.00,223.78,0.02
1420.00,223.78,0.02
1421.00,223.77,0.02
1422.00,223.78,0.02
1423.00,223.78,0.02
1424.00,223.78,0.02
1425.00,223.78,0.02
1426.00,223.78,0.02
1427.00,223.78,0.02
1428.00,223.78,0.03
1429.00,223.78,0.03
1430.00,223.78,0.03
1431.00,223.78,0.03
1432.00,223.78,0.03
1433.00,223.78,0.03
1434.00,223.78,0.03
1435.00,223.77,0.03
1436.00,223.77,0.03
1437.00,223.77,0.03
1438.00,223.77,0.04
1439.00,223.77,0.04
1440.00,223.77,0.04
1441.00,223.77,0.04
1442.00,223.77,0.04
1443.00,223.77,0.04
1444.00,223.78,0.04
1445.00,223.78,0.04
1446.00,223.78,0.05
1447.00,223.78,0.05
1448.00,223.77,0.05
1449.00,223.77,0.05
1450.00,223.77,0.05
1451.00,223.77,0.05
1452.00,223.77,0.06
1453.00,223.77,0.06
1454.00,223.77,0.06
1455.00,223.77,0.06
1456.00,223.77,0.06
1457.00,223.77,0.07
1458.00,223.77,0.07
1459.00,223.77,0.07
1460.00,223.77,0.07
1461.00,223.77,0.07
1462.00,223.77,0.07
1463.00,223.77,0.07
1464.00,223.77,0.07
1465.00,223.77,0.08
1466.00,223.77,0.08
1467.00,223.77,0.08
1468.00,223.77,0.08
1469.00,223.77,0.08
1470.00,223.76,0.09
1471.00,223.76,0.09
1472.00,223.77,0.09
1473.00,223.76,0.09
1474.00,223.76,0.09
1475.00,223.76,0.10
1476.00,223.76,0.10
1477.00,223.76,0.10
1478.00,223.76,0.10
1479.00,223.76,0.10
1480.00,223.76,0.10
1481.00,223.76,0.11
1482.00,223.76,0.11
1483.00,223.76,0.11
1484.00,223.76,0.11
1485.00,223.76,0.11
1486.00,223.76,0.11
1487.00,223.76,0.11
1488.00,223.76,0.12
1489.00,223.76,0.12
1490.00,223.76,0.12
1491.00,223.76,0.12
1492.00,223.76,0.12
1493.00,223.76,0.12
1494.00,223.76,0.13
1495.00,223.76,0.13
1496.00,223.76,0.13
1497.00,223.76,0.13
1498.00,223.76,0.13
1499.00,223.76,0.14
1500.00,223.76,0.14
1501.00,223.76,0.14
1502.00,223.76,0.14
1503.00,223.76,0.14
1504.00,223.76,0.15
1505.00,223.76,0.15
1506.00,223.76,0.15
1507.00,223.76,0.15
1508.00,223.76,0.15
1509.00,223.76,0.16
1510.00,223.76,0.16
1511.00,223.76,0.16
1512.00,223.76,0.16
1513.00,223.76,0.16
1514.00,223.76,0.16
1515.00,223.76,0.17
1516.00,223.76,0.17
1517.00,223.76,0.17
1518.00,223.76,0.17
1519.00,223.76,0.17
1520.00,223.76,0.18
1521.00,223.76,0.18
1522.00,223.76,0.18
1523.00,223.76,0.18
1524.00,223.76,0.18
1525.00,223.76,0.19
1526.00,223.76,0.19
1527.00,223.76,0.19
1528.00,223.76,0.19
1529.00,223.76,0.20
1530.00,223.76,0.20
1531.00,223.76,0.20
1532.00,223.76,0.20
1533.00,223.76,0.21
1534.00,223.76,0.21
1535.00,223.76,0.21
1536.00,223.76,0.21
1537.00,223.76,0.21
1538.00,223.76,0.22
1539.00,223.76,0.22
1540.00,223.76,0.22
1541.00,223.76,0.22
1542.00,223.75,0.22
1543.00,223.76,0.23
1544.00,223.76,0.23
1545.00,223.76,0.23
1546.00,223.76,0.23
1547.00,223.76,0.23
1548.00,223.75,0.24
1549.00,223.75,0.24
1550.00,223.75,0.24
1551.00,223.75,0.24
1552.00,223.75,0.24
1553.00,223.75,0.25
1554.00,223.75,0.25
1555.00,223.75,0.25
1556.00,223.75,0.25
1557.00,223.76,0.25
1558.00,223.75,0.26
1559.00,223.75,0.26
1560.00,223.76,0.26
1561.00,223.75,0.26
1562.00,223.75,0.26
1563.00,223.75,0.27
1564.00,223.75,0.27
1565.00,223.76,0.27
1566.00,223.76,0.27
1567.00,223.76,0.27
1568.00,223.76,0.28
1569.00,223.76,0.28
1570.00,223.76,0.28
1571.00,223.76,0.28
1572.00,223.76,0.28
1573.00,223.76,0.29
1574.00,223.76,0.29
1575.00,223.76,0.29
1576.00,223.76,0.29
1577.00,223.76,0.29
1578.00,223.76,0.30
1579.00,223.76,0.30
1580.00,223.76,0.30
1581.00,223.75,0.31
1582.00,223.75,0.31
1583.00,223.75,0.31
1584.00,223.75,0.31
1585.00,223.75,0.32
1586.00,223.75,0.32
1587.00,223.75,0.32
1588.00,223.75,0.32
1589.00,223.75,0.32
1590.00,223.75,0.33
1591.00,223.75,0.33
1592.00,223.75,0.33
1593.00,223.75,0.33
1594.00,223.75,0.33
1595.00,223.75,0.33
1596.00,223.75,0.33
1597.00,223.75,0.34
1598.00,223.75,0.34
1599.00,223.75,0.34
1600.00,223.75,0.34
1601.00,223.75,0.35
1602.00,223.75,0.35
1603.00,223.75,0.35
1604.00,223.75,0.35
1605.00,223.75,0.35
1606.00,223.75,0.36
1607.00,223.75,0.36
1608.00,223.75,0.36
1609.00,223.75,0.36
1610.00,223.75,0.36
1611.00,223.75,0.36
1612.00,223.75,0.37
1613.00,223.75,0.37
1614.00,223.75,0.37
1615.00,223.75,0.37
1616.00,223.75,0.37
1617.00,223.75,0.38
1618.00,223.75,0.38
1619.00,223.74,0.38
1620.00,223.74,0.38
1621.00,223.74,0.38
1622.00,223.74,0.38
1623.00,223.74,0.39
1624.00,223.74,0.39
1625.00,223.75,0.39
1626.00,223.74,0.39
1627.00,223.75,0.39
1628.00,223.75,0.39
1629.00,223.75,0.39
1630.00,223.75,0.40
1631.00,223.75,0.40
1632.00,223.74,0.40
1633.00,223.74,0.40
1634.00,223.74,0.40
1635.00,223.74,0.41
1636.00,223.74,0.41
1637.00,223.74,0.41
1638.00,223.74,0.41
1639.00,223.74,0.41
1640.00,223.74,0.41
1641.00,223.74,0.41
1642.00,223.74,0.42
1643.00,223.74,0.42
1644.00,223.74,0.42
1645.00,223.74,0.42
1646.00,223.74,0.42
1647.00,223.74,0.42
1648.00,223.74,0.42
1649.00,223.74,0.43
1650.00,223.74,0.43
1651.00,223.74,0.43
1652.00,223.74,0.43
1653.00,223.74,0.43
1654.00,223.74,0.43
1655.00,223.74,0.44
1656.00,223.74,0.44
1657.00,223.74,0.44
1658.00,223.74,0.44
1659.00,223.74,0.44
1660.00,223.74,0.44
1661.00,223.74,0.44
1662.00,223.73,0.44
1663.00,223.74,0.45
1664.00,223.74,0.45
1665.00,223.73,0.45
1666.00,223.73,0.45
1667.00,223.74,0.45
1668.00,223.74,0.45
1669.00,223.74,0.45
1670.00,223.74,0.45
1671.00,223.74,0.45
1672.00,223.74,0.45
1673.00,223.74,0.45
1674.00,223.74,0.45
1675.00,223.74,0.45
1676.00,223.74,0.45
1677.00,223.74,0.46
1678.00,223.74,0.46
1679.00,223.74,0.46
1680.00,223.74,0.46
1681.00,223.74,0.46
1682.00,223.74,0.46
1683.00,223.74,0.46
1684.00,223.74,0.46
1685.00,223.74,0.46
1686.00,223.74,0.47
1687.00,223.74,0.47
1688.00,223.74,0.47
1689.00,223.74,0.47
1690.00,223.74,0.47
1691.00,223.74,0.47
1692.00,223.74,0.47
1693.00,223.74,0.47
1694.00,223.74,0.47
1695.00,223.74,0.47
1696.00,223.74,0.48
1697.00,223.74,0.48
1698.00,223.74,0.48
1699.00,223.74,0.48
1700.00,223.74,0.48
1701.00,223.74,0.48
1702.00,223.74,0.48
1703.00,223.74,0.48
1704.00,223.74,0.48
1705.00,223.74,0.48
1706.00,223.74,0.48
1707.00,223.74,0.48
1708.00,223.74,0.48
1709.00,223.74,0.48
1710.00,223.74,0.48
1711.00,223.74,0.48
1712.00,223.74,0.48
1713.00,223.74,0.48
1714.00,223.74,0.48
1715.00,223.74,0.48
1716.00,223.74,0.48
1717.00,223.74,0.48
1718.00,223.74,0.48
1719.00,223.74,0.48
1720.00,223.74,0.49
1721.00,223.74,0.49
1722.00,223.74,0.49
1723.00,223.74,0.49
1724.00,223.74,0.49
1725.00,223.74,0.49
1726.00,223.74,0.49
1727.00,223.74,0.49
1728.00,223.74,0.49
1729.00,223.74,0.49
1730.00,223.74,0.49
1731.00,223.74,0.49
1732.00,223.74,0.49
1733.00,223.74,0.49
1734.00,223.74,0.49
1735.00,223.74,0.49
1736.00,223.74,0.49
1737.00,223.74,0.49
1738.00,223.74,0.49
1739.00,223.73,0.49
1740.00,223.73,0.49
1741.00,223.73,0.49
1742.00,223.73,0.49
1743.00,223.73,0.49
1744.00,223.73,0.49
1745.00,223.73,0.49
1746.00,223.73,0.49
1747.00,223.73,0.49
1748.00,223.73,0.49
1749.00,223.73,0.49
1750.00,223.73,0.49
1751.00,223.73,0.49
1752.00,223.73,0.49
1753.00,223.73,0.49
1754.00,223.73,0.49
1755.00,223.73,0.49
1756.00,223.73,0.49
1757.00,223.73,0.49
1758.00,223.73,0.49
1759.00,223.73,0.49
1760.00,223.73,0.49
1761.00,223.73,0.49
1762.00,223.73,0.49
1763.00,223.73,0.49
1764.00,223.73,0.49
1765.00,223.73,0.48
1766.00,223.73,0.48
1767.00,223.73,0.48
1768.00,223.73,0.48
1769.00,223.73,0.48
1770.00,223.73,0.48
1771.00,223.73,0.48
1772.00,223.73,0.48
1773.00,223.73,0.48
1774.00,223.73,0.48
1775.00,223.73,0.48
1776.00,223.73,0.48
1777.00,223.73,0.48
1778.00,223.72,0.48
1779.00,223.72,0.48
1780.00,223.72,0.48
1781.00,223.72,0.48
1782.00,223.72,0.48
1783.00,223.72,0.48
1784.00,223.72,0.48
1785.00,223.72,0.48
1786.00,223.72,0.48
1787.00,223.72,0.48
1788.00,223.72,0.48
1789.00,223.72,0.47
1790.00,223.72,0.47
1791.00,223.72,0.47
1792.00,223.72,0.47
1793.00,223.72,0.47
1794.00,223.72,0.47
1795.00,223.72,0.47
1796.00,223.72,0.47
1797.00,223.72,0.47
1798.00,223.72,0.47
1799.00,223.72,0.47
1800.00,223.72,0.47
1801.00,223.72,0.47
1802.00,223.72,0.47
1803.00,223.72,0.46
1804.00,223.72,0.46
1805.00,223.72,0.46
1806.00,223.72,0.46
1807.00,223.72,0.46
1808.00,223.72,0.46
1809.00,223.72,0.46
1810.00,223.72,0.46
1811.00,223.72,0.46
1812.00,223.72,0.46
1813.00,223.72,0.46
1814.00,223.72,0.45
1815.00,223.72,0.45
1816.00,223.72,0.45
1817.00,223.72,0.45
1818.00,223.72,0.45
1819.00,223.72,0.45
1820.00,223.72,0.45
1821.00,223.72,0.45
1822.00,223.72,0.45
1823.00,223.72,0.45
1824.00,223.72,0.45
1825.00,223.72,0.45
1826.00,223.72,0.45
1827.00,223.72,0.45
1828.00,223.72,0.45
1829.00,223.72,0.45
1830.00,223.71,0.44
1831.00,223.71,0.44
1832.00,223.71,0.44
1833.00,223.71,0.44
1834.00,223.71,0.44
1835.00,223.71,0.44
1836.00,223.71,0.44
1837.00,223.71,0.43
1838.00,223.71,0.43
1839.00,223.71,0.43
1840.00,223.71,0.43
1841.00,223.71,0.43
1842.00,223.72,0.43
1843.00,223.72,0.43
1844.00,223.72,0.42
1845.00,223.72,0.42
1846.00,223.72,0.42
1847.00,223.71,0.42
1848.00,223.71,0.42
1849.00,223.71,0.42
1850.00,223.71,0.42
1851.00,223.72,0.42
1852.00,223.72,0.42
1853.00,223.72,0.42
1854.00,223.72,0.41
1855.00,223.71,0.41
1856.00,223.72,0.41
1857.00,223.71,0.41
1858.00,223.72,0.41
1859.00,223.71,0.41
1860.00,223.71,0.41
1861.00,223.71,0.41
1862.00,223.71,0.41
1863.00,223.71,0.41
1864.00,223.71,0.40
1865.00,223.71,0.40
1866.00,223.71,0.40
1867.00,223.71,0.40
1868.00,223.71,0.40
1869.00,223.71,0.40
1870.00,223.71,0.40
1871.00,223.71,0.40
1872.00,223.71,0.40
1873.00,223.71,0.40
1874.00,223.71,0.39
1875.00,223.71,0.39
1876.00,223.71,0.39
1877.00,223.71,0.39
1878.00,223.71,0.39
1879.00,223.71,0.39
1880.00,223.71,0.39
1881.00,223.71,0.39
1882.00,223.71,0.38
1883.00,223.71,0.38
1884.00,223.71,0.38
1885.00,223.71,0.38
1886.00,223.71,0.38
1887.00,223.71,0.38
1888.00,223.71,0.38
1889.00,223.71,0.38
1890.00,223.71,0.37
1891.00,223.71,0.37
1892.00,223.71,0.37
1893.00,223.70,0.37
1894.00,223.71,0.37
1895.00,223.70,0.37
1896.00,223.70,0.37
1897.00,223.71,0.37
1898.00,223.70,0.37
1899.00,223.70,0.37
1900.00,223.70,0.37
1901.00,223.70,0.36
1902.00,223.70,0.36
1903.00,223.70,0.36
1904.00,223.70,0.36
1905.00,223.70,0.36
1906.00,223.70,0.36
1907.00,223.70,0.36
1908.00,223.70,0.36
1909.00,223.70,0.35
1910.00,223.70,0.35
1911.00,223.70,0.35
1912.00,223.70,0.35
1913.00,223.70,0.35
1914.00,223.70,0.35
1915.00,223.70,0.34
1916.00,223.71,0.34
1917.00,223.71,0.34
1918.00,223.71,0.34
1919.00,223.70,0.34
1920.00,223.71,0.34
1921.00,223.71,0.34
1922.00,223.70,0.34
1923.00,223.70,0.34
1924.00,223.70,0.34
1925.00,223.70,0.34
1926.00,223.70,0.34
1927.00,223.70,0.34
1928.00,223.70,0.33
1929.00,223.70,0.33
1930.00,223.70,0.33
1931.00,223.70,0.33
1932.00,223.70,0.33
1933.00,223.70,0.33
1934.00,223.70,0.33
1935.00,223.70,0.33
1936.00,223.70,0.32
1937.00,223.70,0.32
1938.00,223.70,0.32
1939.00,223.70,0.32
1940.00,223.70,0.32
1941.00,223.70,0.32
1942.00,223.70,0.32
1943.00,223.70,0.31
1944.00,223.70,0.31
1945.00,223.70,0.31
1946.00,223.70,0.31
1947.00,223.70,0.31
1948.00,223.70,0.31
1949.00,223.70,0.31
1950.00,223.70,0.31
1951.00,223.70,0.31
1952.00,223.70,0.31
1953.00,223.70,0.31
1954.00,223.69,0.30
1955.00,223.69,0.30
1956.00,223.70,0.30
1957.00,223.69,0.30
1958.00,223.69,0.30
1959.00,223.70,0.30
1960.00,223.69,0.30
1961.00,223.69,0.30
1962.00,223.69,0.30
1963.00,223.69,0.30
1964.00,223.69,0.30
1965.00,223.69,0.29
1966.00,223.69,0.29
1967.00,223.69,0.29
1968.00,223.69,0.29
1969.00,223.69,0.29
1970.00,223.69,0.29
1971.00,223.69,0.29
1972.00,223.69,0.29
1973.00,223.69,0.28
1974.00,223.69,0.28
1975.00,223.69,0.28
1976.00,223.69,0.28
1977.00,223.69,0.28
1978.00,223.69,0.28
1979.00,223.69,0.28
1980.00,223.69,0.28
1981.00,223.69,0.28
1982.00,223.69,0.28
1983.00,223.69,0.28
1984.00,223.69,0.28
1985.00,223.69,0.27
1986.00,223.69,0.27
1987.00,223.68,0.27
1988.00,223.69,0.27
1989.00,223.69,0.27
1990.00,223.68,0.27
1991.00,223.68,0.27
1992.00,223.68,0.27
1993.00,223.68,0.27
1994.00,223.68,0.27
1995.00,223.68,0.27
1996.00,223.68,0.27
1997.00,223.68,0.27
1998.00,223.68,0.27
1999.00,223.68,0.26
2000.00,223.68,0.26
2001.00,223.68,0.26
2002.00,223.68,0.26
2003.00,223.68,0.26
2004.00,223.67,0.26
2005.00,223.68,0.26
2006.00,223.67,0.26
2007.00,223.68,0.26
2008.00,223.68,0.26
2009.00,223.67,0.26
2010.00,223.67,0.26
2011.00,223.67,0.25
2012.00,223.67,0.25
2013.00,223.67,0.25
2014.00,223.68,0.25
2015.00,223.67,0.25
2016.00,223.67,0.25
2017.00,223.67,0.25
2018.00,223.67,0.25
2019.00,223.68,0.25
2020.00,223.67,0.24
2021.00,223.68,0.24
2022.00,223.67,0.24
2023.00,223.67,0.24
2024.00,223.68,0.24
2025.00,223.68,0.24
2026.00,223.68,0.24
2027.00,223.67,0.24
2028.00,223.68,0.24
2029.00,223.68,0.24
2030.00,223.67,0.24
2031.00,223.67,0.24
2032.00,223.67,0.24
2033.00,223.67,0.24
2034.00,223.67,0.23
2035.00,223.67,0.23
2036.00,223.67,0.23
2037.00,223.68,0.23
2038.00,223.67,0.23
2039.00,223.68,0.23
2040.00,223.67,0.23
2041.00,223.67,0.23
2042.00,223.67,0.23
2043.00,223.67,0.23
2044.00,223.67,0.23
2045.00,223.67,0.23
2046.00,223.67,0.23
2047.00,223.67,0.23
2048.00,223.67,0.23
2049.00,223.67,0.22
2050.00,223.67,0.22
2051.00,223.67,0.22
2052.00,223.67,0.22
2053.00,223.67,0.22
2054.00,223.67,0.22
2055.00,223.67,0.22
2056.00,223.67,0.22
2057.00,223.67,0.22
2058.00,223.67,0.21
2059.00,223.67,0.21
2060.00,223.67,0.21
2061.00,223.67,0.21
2062.00,223.67,0.21
2063.00,223.67,0.21
2064.00,223.67,0.21
2065.00,223.67,0.21
2066.00,223.67,0.21
2067.00,223.67,0.21
2068.00,223.67,0.21
2069.00,223.67,0.21
2070.00,223.67,0.21
2071.00,223.67,0.21
2072.00,223.67,0.21
2073.00,223.67,0.21
2074.00,223.68,0.21
2075.00,223.68,0.21
2076.00,223.67,0.21
2077.00,223.67,0.20
2078.00,223.67,0.20
2079.00,223.67,0.20
2080.00,223.67,0.20
2081.00,223.67,0.20
2082.00,223.67,0.21
2083.00,223.67,0.21
2084.00,223.67,0.21
2085.00,223.67,0.20
2086.00,223.67,0.20
2087.00,223.67,0.20
2088.00,223.67,0.20
2089.00,223.67,0.20
2090.00,223.67,0.20
2091.00,223.67,0.20
2092.00,223.68,0.19
2093.00,223.67,0.19
2094.00,223.68,0.19
2095.00,223.67,0.19
2096.00,223.67,0.19
2097.00,223.67,0.19
2098.00,223.67,0.19
2099.00,223.68,0.19
2100.00,223.68,0.19
2101.00,223.67,0.19
2102.00,223.67,0.19
2103.00,223.67,0.19
2104.00,223.67,0.19
2105.00,223.67,0.19
2106.00,223.67,0.19
2107.00,223.68,0.19
2108.00,223.67,0.19
2109.00,223.68,0.19
2110.00,223.67,0.18
2111.00,223.67,0.18
2112.00,223.67,0.18
2113.00,223.67,0.18
2114.00,223.67,0.18
2115.00,223.67,0.18
2116.00,223.67,0.18
2117.00,223.67,0.18
2118.00,223.67,0.18
2119.00,223.67,0.18
2120.00,223.67,0.18
2121.00,223.67,0.18
2122.00,223.67,0.18
2123.00,223.68,0.18
2124.00,223.67,0.18
2125.00,223.67,0.18
2126.00,223.67,0.18
2127.00,223.67,0.18
2128.00,223.67,0.17
2129.00,223.68,0.17
2130.00,223.67,0.17
2131.00,223.68,0.17
2132.00,223.68,0.17
2133.00,223.68,0.17
2134.00,223.68,0.17
2135.00,223.67,0.17
2136.00,223.68,0.17
2137.00,223.68,0.17
2138.00,223.67,0.17
2139.00,223.67,0.17
2140.00,223.67,0.17
2141.00,223.67,0.17
2142.00,223.67,0.17
2143.00,223.67,0.17
2144.00,223.67,0.17
2145.00,223.67,0.17
2146.00,223.67,0.17
2147.00,223.67,0.17
2148.00,223.67,0.17
2149.00,223.67,0.17
2150.00,223.67,0.17
2151.00,223.67,0.17
2152.00,223.67,0.16
2153.00,223.67,0.16
2154.00,223.67,0.16
2155.00,223.67,0.16
2156.00,223.67,0.16
2157.00,223.67,0.16
2158.00,223.67,0.16
2159.00,223.67,0.16
2160.00,223.67,0.16
2161.00,223.67,0.16
2162.00,223.67,0.16
2163.00,223.67,0.16
2164.00,223.67,0.16
2165.00,223.67,0.16
2166.00,223.67,0.16
